Project name,Period,Technology,CAPEX annuity,Additional OPEX,CAPEX total,Emissions,Energy cost,Free Allocations,cost,cost_Biobutene,cost_Bioethanol,cost_Biomass,cost_CO2 EoL,cost_Coking Coal,cost_DRI-Pellets,cost_Electricity,cost_Hydrogen,cost_Injection Coal,cost_Iron Ore,cost_Naphta,cost_Natural Gas,cost_PCW,cost_Scrap Steel,cost_ref,CAPEX annuity_ref,CAPEX total_ref,Energy cost_ref,cost_Biobutene_ref,cost_Bioethanol_ref,cost_Biomass_ref,cost_CO2 EoL_ref,cost_Coking Coal_ref,cost_DRI-Pellets_ref,cost_Electricity_ref,cost_Hydrogen_ref,cost_Injection Coal_ref,cost_Iron Ore_ref,cost_Naphta_ref,cost_Natural Gas_ref,cost_PCW_ref,cost_Scrap Steel_ref,Additional OPEX_ref,Emissions_ref,Free Allocations_ref,Additional OPEX_diff,CAPEX annuity_diff,CAPEX total_diff,Emissions_diff,Energy cost_diff,Free Allocations_diff,cost_diff,cost_Biobutene_diff,cost_Bioethanol_diff,cost_Biomass_diff,cost_CO2 EoL_diff,cost_Coking Coal_diff,cost_DRI-Pellets_diff,cost_Electricity_diff,cost_Hydrogen_diff,cost_Injection Coal_diff,cost_Iron Ore_diff,cost_Naphta_diff,cost_Natural Gas_diff,cost_PCW_diff,cost_Scrap Steel_diff,CO2 Price,Size,Effective CO2 Price,Industry,Abatement_cost,Energy cost_lower,Energy cost_upper,Energy cost_diff_lower,Energy cost_diff_upper,Energy cost_ref_lower,Energy cost_ref_upper,cost_lower,cost_upper,cost_Electricity_lower,cost_Electricity_upper,cost_Electricity_diff_lower,cost_Electricity_diff_upper,cost_Electricity_ref_lower,cost_Electricity_ref_upper,cost_diff_lower,cost_diff_upper,cost_ref_lower,cost_ref_upper
Andere k),2040,Agora-Dampfkessel,8.168849423395239,3.0,79.337899543379,0.0,72.783756,0.0,83.95260542339524,0.0,0.0,0.0,0.0,0.0,0.0,72.783756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.77637520154602,2.750375201546024,26.7123287671233,220.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.176,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,5.418474221849214,52.6255707762557,-0.4,-147.392244,0.0,-144.8237697781508,0.0,0.0,0.0,0.0,0.0,0.0,72.783756,0.0,0.0,0.0,0.0,-220.176,0.0,0.0,400.0,0.5,400.0,other_industries,-362.059424445377,58.22700480000002,87.34050719999998,-161.9489952,-132.8354928,220.176,220.176,69.39585422339526,98.50935662339522,58.22700480000002,87.34050719999998,58.22700480000002,87.34050719999998,0.0,0.0,-159.3805209781508,-130.26701857815078,228.77637520154602,228.77637520154602
Andere k),2041,Agora-Dampfkessel,8.168849423395239,3.0,79.337899543379,0.0,72.35249400000001,0.0,83.52134342339525,0.0,0.0,0.0,0.0,0.0,0.0,72.35249400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.91237520154604,2.750375201546024,26.7123287671233,228.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.312,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,5.418474221849214,52.6255707762557,-0.4,-155.959506,0.0,-153.3910317781508,0.0,0.0,0.0,0.0,0.0,0.0,72.35249400000001,0.0,0.0,0.0,0.0,-228.312,0.0,0.0,420.0,0.5,420.0,other_industries,-383.47757944537693,57.881995200000006,86.82299280000001,-170.43000480000003,-141.48900719999997,228.312,228.312,69.05084462339525,97.99184222339525,57.881995200000006,86.82299280000001,57.881995200000006,86.82299280000001,0.0,0.0,-167.86153057815082,-138.92053297815076,236.91237520154604,236.91237520154604
Andere k),2042,Agora-Dampfkessel,8.168849423395239,3.0,79.337899543379,0.0,71.921232,0.0,83.09008142339525,0.0,0.0,0.0,0.0,0.0,0.0,71.921232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.12037520154604,2.750375201546024,26.7123287671233,236.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.52,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,5.418474221849214,52.6255707762557,-0.4,-164.598768,0.0,-162.0302937781508,0.0,0.0,0.0,0.0,0.0,0.0,71.921232,0.0,0.0,0.0,0.0,-236.52,0.0,0.0,440.0,0.5,440.0,other_industries,-405.07573444537695,57.53698560000001,86.3054784,-178.9830144,-150.2145216,236.52,236.52,68.70583502339525,97.47432782339524,57.53698560000001,86.3054784,57.53698560000001,86.3054784,0.0,0.0,-176.4145401781508,-147.6460473781508,245.12037520154604,245.12037520154604
Andere k),2043,Agora-Dampfkessel,8.168849423395239,3.0,79.337899543379,0.0,71.48997,0.0,82.65881942339524,0.0,0.0,0.0,0.0,0.0,0.0,71.48997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.32837520154604,2.750375201546024,26.7123287671233,244.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.728,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,5.418474221849214,52.6255707762557,-0.4,-173.23803,0.0,-170.6695557781508,0.0,0.0,0.0,0.0,0.0,0.0,71.48997,0.0,0.0,0.0,0.0,-244.728,0.0,0.0,460.0,0.5,460.0,other_industries,-426.673889445377,57.19197600000001,85.78796399999999,-187.53602399999997,-158.94003600000005,244.728,244.728,68.36082542339526,96.95681342339523,57.19197600000001,85.78796399999999,57.19197600000001,85.78796399999999,0.0,0.0,-184.96754977815075,-156.37156177815083,253.32837520154604,253.32837520154604
Andere k),2044,Agora-Dampfkessel,8.168849423395239,3.0,79.337899543379,0.0,71.058708,0.0,82.22755742339524,0.0,0.0,0.0,0.0,0.0,0.0,71.058708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.53637520154604,2.750375201546024,26.7123287671233,252.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.936,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,5.418474221849214,52.6255707762557,-0.4,-181.877292,0.0,-179.3088177781508,0.0,0.0,0.0,0.0,0.0,0.0,71.058708,0.0,0.0,0.0,0.0,-252.936,0.0,0.0,480.0,0.5,480.0,other_industries,-448.272044445377,56.846966399999985,85.2704496,-196.0890336,-167.66555040000003,252.936,252.936,68.01581582339523,96.43929902339525,56.846966399999985,85.2704496,56.846966399999985,85.2704496,0.0,0.0,-193.52055937815078,-165.09707617815081,261.53637520154604,261.53637520154604
Andere k),2045,Agora-Dampfkessel,8.168849423395239,3.0,79.337899543379,0.0,70.627446,0.0,81.79629542339525,0.0,0.0,0.0,0.0,0.0,0.0,70.627446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.74437520154606,2.750375201546024,26.7123287671233,261.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.144,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,5.418474221849214,52.6255707762557,-0.4,-190.51655399999999,0.0,-187.94807977815083,0.0,0.0,0.0,0.0,0.0,0.0,70.627446,0.0,0.0,0.0,0.0,-261.144,0.0,0.0,500.0,0.5,500.0,other_industries,-469.87019944537707,56.5019568,84.75293520000001,-204.64204319999993,-176.39106480000004,261.144,261.144,67.67080622339525,95.92178462339525,56.5019568,84.75293520000001,56.5019568,84.75293520000001,0.0,0.0,-202.0735689781509,-173.82259057815077,269.74437520154606,269.74437520154606
Andere l),2025,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,166.03039799999897,0.0,171.08730253106972,0.0,0.0,0.0,0.0,0.0,0.0,166.03039799999897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.15237520154602,2.750375201546024,26.7123287671233,132.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.552,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,33.478397999998975,0.0,29.934927329523703,0.0,0.0,0.0,0.0,0.0,0.0,166.03039799999897,0.0,0.0,0.0,0.0,-132.552,0.0,0.0,108.84,0.2,108.84,other_industries,74.83731832380926,132.82431839999919,199.23647759999875,0.27231839999919316,66.68447759999876,132.552,132.552,137.88122293106994,204.2933821310695,132.82431839999919,199.23647759999875,132.82431839999919,199.23647759999875,0.0,0.0,-3.2711522704760796,63.141006929523485,141.15237520154602,141.15237520154602
Andere l),2026,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,165.67950599999898,0.0,170.73641053106974,0.0,0.0,0.0,0.0,0.0,0.0,165.67950599999898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.16037520154603,2.750375201546024,26.7123287671233,133.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.56,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,32.11950599999898,0.0,28.576035329523705,0.0,0.0,0.0,0.0,0.0,0.0,165.67950599999898,0.0,0.0,0.0,0.0,-133.56,0.0,0.0,127.07,0.2,127.07000000000001,other_industries,71.44008832380926,132.54360479999917,198.8154071999988,-1.0163952000008294,65.25540719999879,133.56,133.56,137.60050933106993,203.87231173106954,132.54360479999917,198.8154071999988,132.54360479999917,198.8154071999988,0.0,0.0,-4.559865870476102,61.71193652952351,142.16037520154603,142.16037520154603
Andere l),2027,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,165.328613999999,0.0,170.38551853106975,0.0,0.0,0.0,0.0,0.0,0.0,165.328613999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.24037520154602,2.750375201546024,26.7123287671233,134.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.64,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,30.688613999999006,0.0,27.145143329523734,0.0,0.0,0.0,0.0,0.0,0.0,165.328613999999,0.0,0.0,0.0,0.0,-134.64,0.0,0.0,145.3,0.2,145.3,other_industries,67.86285832380933,132.26289119999916,198.39433679999883,-2.3771088000008262,63.75433679999884,134.64,134.64,137.31979573106992,203.45124133106958,132.26289119999916,198.39433679999883,132.26289119999916,198.39433679999883,0.0,0.0,-5.920579470476099,60.210866129523566,143.24037520154602,143.24037520154602
Andere l),2028,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,164.97772199999898,0.0,170.03462653106973,0.0,0.0,0.0,0.0,0.0,0.0,164.97772199999898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.24837520154603,2.750375201546024,26.7123287671233,135.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.648,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,29.32972199999898,0.0,25.786251329523708,0.0,0.0,0.0,0.0,0.0,0.0,164.97772199999898,0.0,0.0,0.0,0.0,-135.648,0.0,0.0,163.54,0.2,163.54,other_industries,64.46562832380927,131.98217759999912,197.97326639999883,-3.6658224000008772,62.32526639999884,135.648,135.648,137.03908213106988,203.0301709310696,131.98217759999912,197.97326639999883,131.98217759999912,197.97326639999883,0.0,0.0,-7.20929307047615,58.781795729523566,144.24837520154603,144.24837520154603
Andere l),2029,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,164.626829999999,0.0,169.68373453106975,0.0,0.0,0.0,0.0,0.0,0.0,164.626829999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.32837520154604,2.750375201546024,26.7123287671233,136.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.728,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,27.89882999999898,0.0,24.355359329523708,0.0,0.0,0.0,0.0,0.0,0.0,164.626829999999,0.0,0.0,0.0,0.0,-136.728,0.0,0.0,181.77,0.2,181.77,other_industries,60.88839832380927,131.70146399999916,197.55219599999882,-5.026536000000846,60.82419599999881,136.728,136.728,136.75836853106992,202.60910053106957,131.70146399999916,197.55219599999882,131.70146399999916,197.55219599999882,0.0,0.0,-8.570006670476118,57.280725329523534,145.32837520154604,145.32837520154604
Andere l),2030,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,164.21745599999898,0.0,169.27436053106973,0.0,0.0,0.0,0.0,0.0,0.0,164.21745599999898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.33637520154602,2.750375201546024,26.7123287671233,137.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.736,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,26.481455999998985,0.0,22.937985329523713,0.0,0.0,0.0,0.0,0.0,0.0,164.21745599999898,0.0,0.0,0.0,0.0,-137.736,0.0,0.0,200.0,0.2,200.0,other_industries,57.34496332380928,131.37396479999913,197.06094719999882,-6.362035200000861,59.32494719999883,137.736,137.736,136.43086933106989,202.11785173106958,131.37396479999913,197.06094719999882,131.37396479999913,197.06094719999882,0.0,0.0,-9.905505870476134,55.78147652952356,146.33637520154602,146.33637520154602
Andere l),2031,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,160.29916199999903,0.0,165.35606653106979,0.0,0.0,0.0,0.0,0.0,0.0,160.29916199999903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.25637520154604,2.750375201546024,26.7123287671233,145.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.656,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,14.643161999999023,0.0,11.09969132952375,0.0,0.0,0.0,0.0,0.0,0.0,160.29916199999903,0.0,0.0,0.0,0.0,-145.656,0.0,0.0,220.0,0.2,220.0,other_industries,27.749228323809376,128.23932959999925,192.3589943999988,-17.416670400000754,46.7029943999988,145.656,145.656,133.29623413107,197.41589893106956,128.23932959999925,192.3589943999988,128.23932959999925,192.3589943999988,0.0,0.0,-20.960141070476027,43.15952372952353,154.25637520154604,154.25637520154604
Andere l),2032,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,156.32238599999903,0.0,161.37929053106978,0.0,0.0,0.0,0.0,0.0,0.0,156.32238599999903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.17637520154602,2.750375201546024,26.7123287671233,153.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.576,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,2.7463859999990348,0.0,-0.797084670476238,0.0,0.0,0.0,0.0,0.0,0.0,156.32238599999903,0.0,0.0,0.0,0.0,-153.576,0.0,0.0,240.0,0.2,240.0,other_industries,-1.992711676190595,125.05790879999921,187.58686319999885,-28.518091200000782,34.01086319999885,153.576,153.576,130.11481333106997,192.6437677310696,125.05790879999921,187.58686319999885,125.05790879999921,187.58686319999885,0.0,0.0,-32.061561870476055,30.46739252952358,162.17637520154602,162.17637520154602
Andere l),2033,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,152.34560999999908,0.0,157.40251453106984,0.0,0.0,0.0,0.0,0.0,0.0,152.34560999999908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.16837520154604,2.750375201546024,26.7123287671233,161.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.568,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-9.222390000000928,0.0,-12.7658606704762,0.0,0.0,0.0,0.0,0.0,0.0,152.34560999999908,0.0,0.0,0.0,0.0,-161.568,0.0,0.0,260.0,0.2,260.0,other_industries,-31.914651676190502,121.87648799999928,182.81473199999888,-39.69151200000073,21.24673199999887,161.568,161.568,126.93339253107004,187.87163653106964,121.87648799999928,182.81473199999888,121.87648799999928,182.81473199999888,0.0,0.0,-43.234982670476,17.7032613295236,170.16837520154604,170.16837520154604
Andere l),2034,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,148.36883399999908,0.0,153.42573853106984,0.0,0.0,0.0,0.0,0.0,0.0,148.36883399999908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.08837520154603,2.750375201546024,26.7123287671233,169.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.488,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-21.119166000000916,0.0,-24.66263667047619,0.0,0.0,0.0,0.0,0.0,0.0,148.36883399999908,0.0,0.0,0.0,0.0,-169.488,0.0,0.0,280.0,0.2,280.0,other_industries,-61.65659167619047,118.69506719999924,178.04260079999892,-50.792932800000756,8.554600799998923,169.488,169.488,123.75197173107,183.09950533106968,118.69506719999924,178.04260079999892,118.69506719999924,178.04260079999892,0.0,0.0,-54.33640347047603,5.01113012952365,178.08837520154603,178.08837520154603
Andere l),2035,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,144.4505399999991,0.0,149.50744453106986,0.0,0.0,0.0,0.0,0.0,0.0,144.4505399999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.00837520154602,2.750375201546024,26.7123287671233,177.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.408,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-32.95746000000088,0.0,-36.50093067047615,0.0,0.0,0.0,0.0,0.0,0.0,144.4505399999991,0.0,0.0,0.0,0.0,-177.408,0.0,0.0,300.0,0.2,300.0,other_industries,-91.25232667619038,115.56043199999928,173.34064799999894,-61.847568000000706,-4.067352000001051,177.408,177.408,120.61733653107004,178.3975525310697,115.56043199999928,173.34064799999894,115.56043199999928,173.34064799999894,0.0,0.0,-65.39103867047598,-7.610822670476324,186.00837520154602,186.00837520154602
Andere l),2036,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,141.23402999999914,0.0,146.2909345310699,0.0,0.0,0.0,0.0,0.0,0.0,141.23402999999914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.57637520154603,2.750375201546024,26.7123287671233,185.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.976,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-44.74197000000086,0.0,-48.285440670476135,0.0,0.0,0.0,0.0,0.0,0.0,141.23402999999914,0.0,0.0,0.0,0.0,-185.976,0.0,0.0,320.0,0.2,320.0,other_industries,-120.71360167619034,112.98722399999932,169.48083599999896,-72.98877600000068,-16.49516400000104,185.976,185.976,118.04412853107007,174.53774053106972,112.98722399999932,169.48083599999896,112.98722399999932,169.48083599999896,0.0,0.0,-76.53224667047596,-20.038634670476313,194.57637520154603,194.57637520154603
Andere l),2037,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,137.95903799999917,0.0,143.01594253106992,0.0,0.0,0.0,0.0,0.0,0.0,137.95903799999917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.07237520154604,2.750375201546024,26.7123287671233,194.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.472,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-56.51296200000084,0.0,-60.05643267047611,0.0,0.0,0.0,0.0,0.0,0.0,137.95903799999917,0.0,0.0,0.0,0.0,-194.472,0.0,0.0,340.0,0.2,340.0,other_industries,-150.14108167619028,110.3672303999993,165.55084559999904,-84.10476960000071,-28.921154400000972,194.472,194.472,115.42413493107006,170.6077501310698,110.3672303999993,165.55084559999904,110.3672303999993,165.55084559999904,0.0,0.0,-87.64824027047598,-32.464625070476245,203.07237520154604,203.07237520154604
Andere l),2038,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,134.74252799999917,0.0,139.79943253106993,0.0,0.0,0.0,0.0,0.0,0.0,134.74252799999917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.64037520154602,2.750375201546024,26.7123287671233,203.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.04,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-68.29747200000082,0.0,-71.8409426704761,0.0,0.0,0.0,0.0,0.0,0.0,134.74252799999917,0.0,0.0,0.0,0.0,-203.04,0.0,0.0,360.0,0.2,360.0,other_industries,-179.60235667619023,107.7940223999993,161.69103359999903,-95.24597760000069,-41.34896640000096,203.04,203.04,112.85092693107006,166.7479381310698,107.7940223999993,161.69103359999903,107.7940223999993,161.69103359999903,0.0,0.0,-98.78944827047596,-44.892437070476234,211.64037520154602,211.64037520154602
Andere l),2039,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,131.5260179999992,0.0,136.58292253106995,0.0,0.0,0.0,0.0,0.0,0.0,131.5260179999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.20837520154603,2.750375201546024,26.7123287671233,211.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.608,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-80.0819820000008,0.0,-83.62545267047608,0.0,0.0,0.0,0.0,0.0,0.0,131.5260179999992,0.0,0.0,0.0,0.0,-211.608,0.0,0.0,380.0,0.2,380.0,other_industries,-209.0636316761902,105.22081439999934,157.83122159999905,-106.38718560000066,-53.77677840000095,211.608,211.608,110.2777189310701,162.8881261310698,105.22081439999934,157.83122159999905,105.22081439999934,157.83122159999905,0.0,0.0,-109.93065627047594,-57.32024907047622,220.20837520154603,220.20837520154603
Andere l),2040,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,128.3095079999992,0.0,133.36641253106995,0.0,0.0,0.0,0.0,0.0,0.0,128.3095079999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.77637520154602,2.750375201546024,26.7123287671233,220.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.176,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-91.86649200000079,0.0,-95.40996267047606,0.0,0.0,0.0,0.0,0.0,0.0,128.3095079999992,0.0,0.0,0.0,0.0,-220.176,0.0,0.0,400.0,0.2,400.0,other_industries,-238.52490667619014,102.64760639999935,153.97140959999905,-117.52839360000064,-66.20459040000094,220.176,220.176,107.7045109310701,159.0283141310698,102.64760639999935,153.97140959999905,102.64760639999935,153.97140959999905,0.0,0.0,-121.07186427047591,-69.74806107047621,228.77637520154602,228.77637520154602
Andere l),2041,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,127.54924199999923,0.0,132.60614653106998,0.0,0.0,0.0,0.0,0.0,0.0,127.54924199999923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.91237520154604,2.750375201546024,26.7123287671233,228.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.312,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-100.76275800000079,0.0,-104.30622867047606,0.0,0.0,0.0,0.0,0.0,0.0,127.54924199999923,0.0,0.0,0.0,0.0,-228.312,0.0,0.0,420.0,0.2,420.0,other_industries,-260.7655716761901,102.03939359999939,153.05909039999906,-126.27260640000063,-75.25290960000095,228.312,228.312,107.09629813107014,158.11599493106982,102.03939359999939,153.05909039999906,102.03939359999939,153.05909039999906,0.0,0.0,-129.8160770704759,-78.79638027047622,236.91237520154604,236.91237520154604
Andere l),2042,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,126.78897599999922,0.0,131.84588053106998,0.0,0.0,0.0,0.0,0.0,0.0,126.78897599999922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.12037520154604,2.750375201546024,26.7123287671233,236.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.52,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-109.73102400000079,0.0,-113.27449467047606,0.0,0.0,0.0,0.0,0.0,0.0,126.78897599999922,0.0,0.0,0.0,0.0,-236.52,0.0,0.0,440.0,0.2,440.0,other_industries,-283.1862366761901,101.4311807999994,152.14677119999905,-135.08881920000061,-84.37322880000096,236.52,236.52,106.48808533107015,157.2036757310698,101.4311807999994,152.14677119999905,101.4311807999994,152.14677119999905,0.0,0.0,-138.6322898704759,-87.91669947047623,245.12037520154604,245.12037520154604
Andere l),2043,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,126.02870999999922,0.0,131.08561453106998,0.0,0.0,0.0,0.0,0.0,0.0,126.02870999999922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.32837520154604,2.750375201546024,26.7123287671233,244.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.728,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-118.69929000000079,0.0,-122.24276067047606,0.0,0.0,0.0,0.0,0.0,0.0,126.02870999999922,0.0,0.0,0.0,0.0,-244.728,0.0,0.0,460.0,0.2,460.0,other_industries,-305.60690167619015,100.8229679999994,151.23445199999904,-143.9050320000006,-93.49354800000097,244.728,244.728,105.87987253107016,156.2913565310698,100.8229679999994,151.23445199999904,100.8229679999994,151.23445199999904,0.0,0.0,-147.44850267047588,-97.03701867047624,253.32837520154604,253.32837520154604
Andere l),2044,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,125.26844399999922,0.0,130.32534853106998,0.0,0.0,0.0,0.0,0.0,0.0,125.26844399999922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.53637520154604,2.750375201546024,26.7123287671233,252.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.936,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.735159817351601,-0.4,-127.66755600000079,0.0,-131.21102667047606,0.0,0.0,0.0,0.0,0.0,0.0,125.26844399999922,0.0,0.0,0.0,0.0,-252.936,0.0,0.0,480.0,0.2,480.0,other_industries,-328.02756667619013,100.21475519999936,150.32213279999908,-152.72124480000065,-102.61386720000093,252.936,252.936,105.27165973107012,155.37903733106984,100.21475519999936,150.32213279999908,100.21475519999936,150.32213279999908,0.0,0.0,-156.26471547047592,-106.1573378704762,261.53637520154604,261.53637520154604
