Project name,Period,Technology,CAPEX annuity,Additional OPEX,CAPEX total,Emissions,Energy cost,Free Allocations,cost,cost_Biobutene,cost_Bioethanol,cost_Biomass,cost_CO2 EoL,cost_Electricity,cost_Hydrogen,cost_Naphta,cost_Natural Gas,cost_PCW,cost_ref,CAPEX annuity_ref,CAPEX total_ref,Energy cost_ref,cost_Biobutene_ref,cost_Bioethanol_ref,cost_Biomass_ref,cost_CO2 EoL_ref,cost_Electricity_ref,cost_Hydrogen_ref,cost_Naphta_ref,cost_Natural Gas_ref,cost_PCW_ref,Additional OPEX_ref,Emissions_ref,Free Allocations_ref,Additional OPEX_diff,CAPEX annuity_diff,CAPEX total_diff,Emissions_diff,Energy cost_diff,Free Allocations_diff,cost_diff,cost_Biobutene_diff,cost_Bioethanol_diff,cost_Biomass_diff,cost_CO2 EoL_diff,cost_Electricity_diff,cost_Hydrogen_diff,cost_Naphta_diff,cost_Natural Gas_diff,cost_PCW_diff,CO2 Price,Size,Effective CO2 Price,Industry,Abatement_cost
Bioethanol,2025,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,49.83783999999999,0.0,1679.3705870484457,1015.5000000000001,559.0,0.0,0.0,49.83783999999999,0.0,0.0,0.0,0.0,1441.4062427781048,196.93594277810507,2710.79,315.6525,0.0,0.0,0.0,252.0478,56.508,0.0,608.9999999999999,259.1445,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-265.81466,0.0,237.96434427034092,1015.5000000000001,559.0,0.0,-252.0478,-6.67016000000001,0.0,-608.9999999999999,-259.1445,0.0,80.27,1,80.27,polymers,173.69660165718312
Bioethanol,2026,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,45.699679999999994,0.0,1675.2324270484457,1015.5000000000001,559.0,0.0,0.0,45.699679999999994,0.0,0.0,0.0,0.0,1405.035242778105,196.93594277810507,2710.79,266.87850000000003,0.0,0.0,0.0,264.4508,51.815999999999995,0.0,608.9999999999999,215.06250000000003,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-221.17882000000003,0.0,270.1971842703408,1015.5000000000001,559.0,0.0,-264.4508,-6.116320000000002,0.0,-608.9999999999999,-215.06250000000003,0.0,84.22,1,84.22,polymers,197.22422209513925
Bioethanol,2027,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,46.59927999999999,0.0,1676.1320270484457,1015.5000000000001,559.0,0.0,0.0,46.59927999999999,0.0,0.0,0.0,0.0,1399.966342778105,196.93594277810507,2710.79,249.43800000000005,0.0,0.0,0.0,276.8224,52.836,0.0,608.9999999999999,196.60200000000003,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-202.83872000000005,0.0,276.16568427034076,1015.5000000000001,559.0,0.0,-276.8224,-6.236720000000005,0.0,-608.9999999999999,-196.60200000000003,0.0,88.16,1,88.16,polymers,201.58079143820493
Bioethanol,2028,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,41.201679999999996,0.0,1670.7344270484457,1015.5000000000001,559.0,0.0,0.0,41.201679999999996,0.0,0.0,0.0,0.0,1388.997842778105,196.93594277810507,2710.79,226.06650000000002,0.0,0.0,0.0,289.22540000000004,46.716,0.0,608.9999999999999,179.3505,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-184.86482,0.0,281.7365842703407,1015.5000000000001,559.0,0.0,-289.22540000000004,-5.514320000000005,0.0,-608.9999999999999,-179.3505,0.0,92.11,1,92.11,polymers,205.64714180316838
Bioethanol,2029,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,37.7832,0.0,1667.3159470484459,1015.5000000000001,559.0,0.0,0.0,37.7832,0.0,0.0,0.0,0.0,1378.939942778105,196.93594277810507,2710.79,203.637,0.0,0.0,0.0,301.597,42.84,0.0,608.9999999999999,160.797,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-165.8538,0.0,288.3760042703409,1015.5000000000001,559.0,0.0,-301.597,-5.056800000000003,0.0,-608.9999999999999,-160.797,0.0,96.05,1,96.05,polymers,210.49343377397145
Bioethanol,2030,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,35.084399999999995,0.0,1664.6171470484458,1015.5000000000001,559.0,0.0,0.0,35.084399999999995,0.0,0.0,0.0,0.0,1369.775942778105,196.93594277810507,2710.79,182.07000000000002,0.0,0.0,0.0,314.0,39.78,0.0,608.9999999999999,142.29000000000002,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-146.98560000000003,0.0,294.84120427034077,1015.5000000000001,559.0,0.0,-314.0,-4.695600000000006,0.0,-608.9999999999999,-142.29000000000002,0.0,100.0,1,99.99999999999999,polymers,215.2125578615626
Bioethanol,2031,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,34.22978,0.0,1663.7625270484457,1015.5000000000001,559.0,0.0,0.0,34.22978,0.0,0.0,0.0,0.0,1388.904942778105,196.93594277810507,2710.79,176.079,0.0,0.0,0.0,339.12,38.811,0.0,608.9999999999999,137.268,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-141.84922,0.0,274.8575842703408,1015.5000000000001,559.0,0.0,-339.12,-4.581220000000002,0.0,-608.9999999999999,-137.268,0.0,108.0,1,108.0,polymers,200.62597391995678
Bioethanol,2032,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,34.679579999999994,0.0,1664.2123270484458,1015.5000000000001,559.0,0.0,0.0,34.679579999999994,0.0,0.0,0.0,0.0,1413.000442778105,196.93594277810507,2710.79,175.05450000000002,0.0,0.0,0.0,364.24,39.321,0.0,608.9999999999999,135.73350000000002,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-140.37492000000003,0.0,251.21188427034076,1015.5000000000001,559.0,0.0,-364.24,-4.641420000000004,0.0,-608.9999999999999,-135.73350000000002,0.0,116.0,1,116.0,polymers,183.3663388834604
Bioethanol,2033,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,35.7591,0.0,1665.2918470484458,1015.5000000000001,559.0,0.0,0.0,35.7591,0.0,0.0,0.0,0.0,1437.8099427781049,196.93594277810507,2710.79,174.74400000000003,0.0,0.0,0.0,389.36,40.545,0.0,608.9999999999999,134.199,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-138.98490000000004,0.0,227.48190427034092,1015.5000000000001,559.0,0.0,-389.36,-4.785900000000005,0.0,-608.9999999999999,-134.199,0.0,124.0,1,124.00000000000001,polymers,166.04518559878898
Bioethanol,2034,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,36.2089,0.0,1665.7416470484459,1015.5000000000001,559.0,0.0,0.0,36.2089,0.0,0.0,0.0,0.0,1461.951942778105,196.93594277810507,2710.79,173.76600000000002,0.0,0.0,0.0,414.48,41.055,0.0,608.9999999999999,132.711,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-137.55710000000002,0.0,203.78970427034096,1015.5000000000001,559.0,0.0,-414.48,-4.8461,0.0,-608.9999999999999,-132.711,0.0,132.0,1,132.0,polymers,148.75160895645325
Bioethanol,2035,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,36.07396,0.0,1665.6067070484457,1015.5000000000001,559.0,0.0,0.0,36.07396,0.0,0.0,0.0,0.0,1485.430942778105,196.93594277810507,2710.79,172.125,0.0,0.0,0.0,439.6,40.902,0.0,608.9999999999999,131.223,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-136.05104,0.0,180.17576427034078,1015.5000000000001,559.0,0.0,-439.6,-4.828040000000001,0.0,-608.9999999999999,-131.223,0.0,140.0,1,140.0,polymers,131.5151564017086
Bioethanol,2036,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,35.71412,0.0,1665.246867048446,1015.5000000000001,559.0,0.0,0.0,35.71412,0.0,0.0,0.0,0.0,1502.4214427781048,196.93594277810507,2710.79,170.27550000000002,0.0,0.0,0.0,458.44,40.49400000000001,0.0,608.9999999999999,129.78150000000002,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-134.56138,0.0,162.82542427034105,1015.5000000000001,559.0,0.0,-458.44,-4.779880000000006,0.0,-608.9999999999999,-129.78150000000002,0.0,146.0,1,146.0,polymers,118.85067464988397
Bioethanol,2037,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,35.219339999999995,0.0,1664.752087048446,1015.5000000000001,559.0,0.0,0.0,35.219339999999995,0.0,0.0,0.0,0.0,1519.258942778105,196.93594277810507,2710.79,168.273,0.0,0.0,0.0,477.28000000000003,39.933,0.0,608.9999999999999,128.34,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-133.05366,0.0,145.49314427034096,1015.5000000000001,559.0,0.0,-477.28000000000003,-4.713660000000004,0.0,-608.9999999999999,-128.34,0.0,152.0,1,152.0,polymers,106.19937537981092
Bioethanol,2038,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,34.454679999999996,0.0,1663.9874270484459,1015.5000000000001,559.0,0.0,0.0,34.454679999999996,0.0,0.0,0.0,0.0,1535.836942778105,196.93594277810507,2710.79,166.011,0.0,0.0,0.0,496.12,39.065999999999995,0.0,608.9999999999999,126.94500000000001,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-131.55632,0.0,128.15048427034094,1015.5000000000001,559.0,0.0,-496.12,-4.611319999999999,0.0,-608.9999999999999,-126.94500000000001,0.0,158.0,1,158.0,polymers,93.54049946740214
Bioethanol,2039,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,33.690020000000004,0.0,1663.2227670484458,1015.5000000000001,559.0,0.0,0.0,33.690020000000004,0.0,0.0,0.0,0.0,1552.3684427781052,196.93594277810507,2710.79,163.70250000000001,0.0,0.0,0.0,514.96,38.199000000000005,0.0,608.9999999999999,125.5035,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-130.01248,0.0,110.85432427034061,1015.5000000000001,559.0,0.0,-514.96,-4.508980000000001,0.0,-608.9999999999999,-125.5035,0.0,164.0,1,164.0,polymers,80.91556516083256
Bioethanol,2040,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,32.92536,0.0,1662.4581070484458,1015.5000000000001,559.0,0.0,0.0,32.92536,0.0,0.0,0.0,0.0,1568.946442778105,196.93594277810507,2710.79,161.44050000000001,0.0,0.0,0.0,533.8000000000001,37.332,0.0,608.9999999999999,124.10850000000002,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-128.51514000000003,0.0,93.51166427034082,1015.5000000000001,559.0,0.0,-533.8000000000001,-4.406640000000003,0.0,-608.9999999999999,-124.10850000000002,0.0,170.0,1,170.0,polymers,68.25668924842395
Bioethanol,2041,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,32.65548,0.0,1662.1882270484457,1015.5000000000001,559.0,0.0,0.0,32.65548,0.0,0.0,0.0,0.0,1587.526942778105,196.93594277810507,2710.79,161.18099999999998,0.0,0.0,0.0,552.64,37.025999999999996,0.0,608.9999999999999,124.155,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-128.52551999999997,0.0,74.66128427034073,1015.5000000000001,559.0,0.0,-552.64,-4.370519999999999,0.0,-608.9999999999999,-124.155,0.0,176.0,1,176.0,polymers,54.49728778856987
Bioethanol,2042,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,32.3856,0.0,1661.9183470484459,1015.5000000000001,559.0,0.0,0.0,32.3856,0.0,0.0,0.0,0.0,1606.386442778105,196.93594277810507,2710.79,161.2005,0.0,0.0,0.0,571.48,36.72,0.0,608.9999999999999,124.4805,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-128.81490000000002,0.0,55.531904270340874,1015.5000000000001,559.0,0.0,-571.48,-4.334400000000002,0.0,-608.9999999999999,-124.4805,0.0,182.0,1,182.0,polymers,40.53423669367947
Bioethanol,2043,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,32.1607,0.0,1661.6934470484457,1015.5000000000001,559.0,0.0,0.0,32.1607,0.0,0.0,0.0,0.0,1625.296942778105,196.93594277810507,2710.79,161.27100000000002,0.0,0.0,0.0,590.32,36.465,0.0,608.9999999999999,124.80600000000001,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-129.11030000000002,0.0,36.396504270340756,1015.5000000000001,559.0,0.0,-590.32,-4.304300000000005,0.0,-608.9999999999999,-124.80600000000001,0.0,188.0,1,188.0,polymers,26.56679143820493
Bioethanol,2044,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,31.620939999999997,0.0,1661.1536870484458,1015.5000000000001,559.0,0.0,0.0,31.620939999999997,0.0,0.0,0.0,0.0,1643.8969427781049,196.93594277810507,2710.79,161.031,0.0,0.0,0.0,609.16,35.853,0.0,608.9999999999999,125.17800000000001,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-129.41006000000002,0.0,17.25674427034096,1015.5000000000001,559.0,0.0,-609.16,-4.232060000000004,0.0,-608.9999999999999,-125.17800000000001,0.0,194.0,1,194.0,polymers,12.596163700978801
Bioethanol,2045,Steamcracker_Naphtha,40.9427470484459,14.09,563.57,0.2,31.396039999999996,0.0,1660.9287870484459,1015.5000000000001,559.0,0.0,0.0,31.396039999999996,0.0,0.0,0.0,0.0,1662.807442778105,196.93594277810507,2710.79,161.1015,0.0,0.0,0.0,628.0,35.598,0.0,608.9999999999999,125.5035,0.0,67.77,1.57,0.0,-53.67999999999999,-155.99319572965916,-2147.22,-1.37,-129.70546,0.0,-1.8786557296591582,1015.5000000000001,559.0,0.0,-628.0,-4.201960000000003,0.0,-608.9999999999999,-125.5035,0.0,200.0,1,199.99999999999997,polymers,-1.3712815544957357
Biomasse-DME-MTO,2025,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,107.476,0.0,890.0823242624252,0.0,0.0,449.272,0.0,107.476,0.0,0.0,0.0,0.0,1441.4062427781048,196.93594277810507,2710.79,315.6525,0.0,0.0,0.0,252.0478,56.508,0.0,608.9999999999999,259.1445,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-208.17649999999998,0.0,-551.3239185156796,0.0,0.0,449.272,-252.0478,50.967999999999996,0.0,-608.9999999999999,-259.1445,0.0,80.27,1,80.27,polymers,-402.4262178946566
Biomasse-DME-MTO,2026,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,98.55199999999999,0.0,881.1583242624251,0.0,0.0,449.272,0.0,98.55199999999999,0.0,0.0,0.0,0.0,1405.035242778105,196.93594277810507,2710.79,266.87850000000003,0.0,0.0,0.0,264.4508,51.815999999999995,0.0,608.9999999999999,215.06250000000003,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-168.32650000000004,0.0,-523.8769185156798,0.0,0.0,449.272,-264.4508,46.736,0.0,-608.9999999999999,-215.06250000000003,0.0,84.22,1,84.22,polymers,-382.3919113253137
Biomasse-DME-MTO,2027,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,100.49199999999999,0.0,883.0983242624252,0.0,0.0,449.272,0.0,100.49199999999999,0.0,0.0,0.0,0.0,1399.966342778105,196.93594277810507,2710.79,249.43800000000005,0.0,0.0,0.0,276.8224,52.836,0.0,608.9999999999999,196.60200000000003,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-148.94600000000005,0.0,-516.8680185156798,0.0,0.0,449.272,-276.8224,47.65599999999999,0.0,-608.9999999999999,-196.60200000000003,0.0,88.16,1,88.16,polymers,-377.2759259238538
Biomasse-DME-MTO,2028,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,88.85199999999999,0.0,871.4583242624252,0.0,0.0,449.272,0.0,88.85199999999999,0.0,0.0,0.0,0.0,1388.997842778105,196.93594277810507,2710.79,226.06650000000002,0.0,0.0,0.0,289.22540000000004,46.716,0.0,608.9999999999999,179.3505,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-137.21450000000004,0.0,-517.5395185156798,0.0,0.0,449.272,-289.22540000000004,42.13599999999999,0.0,-608.9999999999999,-179.3505,0.0,92.11,1,92.11,polymers,-377.7660719092553
Biomasse-DME-MTO,2029,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,81.48,0.0,864.0863242624251,0.0,0.0,449.272,0.0,81.48,0.0,0.0,0.0,0.0,1378.939942778105,196.93594277810507,2710.79,203.637,0.0,0.0,0.0,301.597,42.84,0.0,608.9999999999999,160.797,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-122.157,0.0,-514.8536185156798,0.0,0.0,449.272,-301.597,38.64,0.0,-608.9999999999999,-160.797,0.0,96.05,1,96.05,polymers,-375.8055609603502
Biomasse-DME-MTO,2030,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,75.66,0.0,858.2663242624252,0.0,0.0,449.272,0.0,75.66,0.0,0.0,0.0,0.0,1369.775942778105,196.93594277810507,2710.79,182.07000000000002,0.0,0.0,0.0,314.0,39.78,0.0,608.9999999999999,142.29000000000002,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-106.41000000000003,0.0,-511.5096185156798,0.0,0.0,449.272,-314.0,35.879999999999995,0.0,-608.9999999999999,-142.29000000000002,0.0,100.0,1,99.99999999999999,polymers,-373.3646850479414
Biomasse-DME-MTO,2031,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,73.817,0.0,856.4233242624251,0.0,0.0,449.272,0.0,73.817,0.0,0.0,0.0,0.0,1388.904942778105,196.93594277810507,2710.79,176.079,0.0,0.0,0.0,339.12,38.811,0.0,608.9999999999999,137.268,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-102.26200000000001,0.0,-532.4816185156798,0.0,0.0,449.272,-339.12,35.00599999999999,0.0,-608.9999999999999,-137.268,0.0,108.0,1,108.0,polymers,-388.6727142450217
Biomasse-DME-MTO,2032,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,74.78699999999999,0.0,857.3933242624252,0.0,0.0,449.272,0.0,74.78699999999999,0.0,0.0,0.0,0.0,1413.000442778105,196.93594277810507,2710.79,175.05450000000002,0.0,0.0,0.0,364.24,39.321,0.0,608.9999999999999,135.73350000000002,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-100.26750000000003,0.0,-555.6071185156799,0.0,0.0,449.272,-364.24,35.465999999999994,0.0,-608.9999999999999,-135.73350000000002,0.0,116.0,1,116.0,polymers,-405.55264125232105
Biomasse-DME-MTO,2033,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,77.115,0.0,859.7213242624251,0.0,0.0,449.272,0.0,77.115,0.0,0.0,0.0,0.0,1437.8099427781049,196.93594277810507,2710.79,174.74400000000003,0.0,0.0,0.0,389.36,40.545,0.0,608.9999999999999,134.199,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-97.62900000000003,0.0,-578.0886185156797,0.0,0.0,449.272,-389.36,36.56999999999999,0.0,-608.9999999999999,-134.199,0.0,124.0,1,124.00000000000001,polymers,-421.96249526691946
Biomasse-DME-MTO,2034,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,78.085,0.0,860.6913242624252,0.0,0.0,449.272,0.0,78.085,0.0,0.0,0.0,0.0,1461.951942778105,196.93594277810507,2710.79,173.76600000000002,0.0,0.0,0.0,414.48,41.055,0.0,608.9999999999999,132.711,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-95.68100000000003,0.0,-601.2606185156798,0.0,0.0,449.272,-414.48,37.029999999999994,0.0,-608.9999999999999,-132.711,0.0,132.0,1,132.0,polymers,-438.8763638800582
Biomasse-DME-MTO,2035,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,77.794,0.0,860.4003242624252,0.0,0.0,449.272,0.0,77.794,0.0,0.0,0.0,0.0,1485.430942778105,196.93594277810507,2710.79,172.125,0.0,0.0,0.0,439.6,40.902,0.0,608.9999999999999,131.223,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-94.331,0.0,-625.0306185156797,0.0,0.0,449.272,-439.6,36.891999999999996,0.0,-608.9999999999999,-131.223,0.0,140.0,1,140.0,polymers,-456.22672884356183
Biomasse-DME-MTO,2036,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,77.018,0.0,859.6243242624251,0.0,0.0,449.272,0.0,77.018,0.0,0.0,0.0,0.0,1502.4214427781048,196.93594277810507,2710.79,170.27550000000002,0.0,0.0,0.0,458.44,40.49400000000001,0.0,608.9999999999999,129.78150000000002,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-93.25750000000002,0.0,-642.7971185156797,0.0,0.0,449.272,-458.44,36.523999999999994,0.0,-608.9999999999999,-129.78150000000002,0.0,146.0,1,146.0,polymers,-469.1949770187443
Biomasse-DME-MTO,2037,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,75.951,0.0,858.5573242624251,0.0,0.0,449.272,0.0,75.951,0.0,0.0,0.0,0.0,1519.258942778105,196.93594277810507,2710.79,168.273,0.0,0.0,0.0,477.28000000000003,39.933,0.0,608.9999999999999,128.34,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-92.322,0.0,-660.7016185156798,0.0,0.0,449.272,-477.28000000000003,36.017999999999994,0.0,-608.9999999999999,-128.34,0.0,152.0,1,152.0,polymers,-482.2639551209341
Biomasse-DME-MTO,2038,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,74.30199999999999,0.0,856.9083242624251,0.0,0.0,449.272,0.0,74.30199999999999,0.0,0.0,0.0,0.0,1535.836942778105,196.93594277810507,2710.79,166.011,0.0,0.0,0.0,496.12,39.065999999999995,0.0,608.9999999999999,126.94500000000001,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-91.709,0.0,-678.9286185156798,0.0,0.0,449.272,-496.12,35.236,0.0,-608.9999999999999,-126.94500000000001,0.0,158.0,1,158.0,polymers,-495.5683346829779
Biomasse-DME-MTO,2039,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,72.653,0.0,855.2593242624251,0.0,0.0,449.272,0.0,72.653,0.0,0.0,0.0,0.0,1552.3684427781052,196.93594277810507,2710.79,163.70250000000001,0.0,0.0,0.0,514.96,38.199000000000005,0.0,608.9999999999999,125.5035,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-91.04950000000001,0.0,-697.10911851568,0.0,0.0,449.272,-514.96,34.454,0.0,-608.9999999999999,-125.5035,0.0,164.0,1,164.0,polymers,-508.8387726391825
Biomasse-DME-MTO,2040,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,71.004,0.0,853.6103242624251,0.0,0.0,449.272,0.0,71.004,0.0,0.0,0.0,0.0,1568.946442778105,196.93594277810507,2710.79,161.44050000000001,0.0,0.0,0.0,533.8000000000001,37.332,0.0,608.9999999999999,124.10850000000002,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-90.43650000000001,0.0,-715.3361185156798,0.0,0.0,449.272,-533.8000000000001,33.672000000000004,0.0,-608.9999999999999,-124.10850000000002,0.0,170.0,1,170.0,polymers,-522.1431522012261
Biomasse-DME-MTO,2041,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,70.422,0.0,853.0283242624251,0.0,0.0,449.272,0.0,70.422,0.0,0.0,0.0,0.0,1587.526942778105,196.93594277810507,2710.79,161.18099999999998,0.0,0.0,0.0,552.64,37.025999999999996,0.0,608.9999999999999,124.155,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-90.75899999999999,0.0,-734.4986185156798,0.0,0.0,449.272,-552.64,33.396,0.0,-608.9999999999999,-124.155,0.0,176.0,1,176.0,polymers,-536.1303784785983
Biomasse-DME-MTO,2042,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,69.84,0.0,852.4463242624252,0.0,0.0,449.272,0.0,69.84,0.0,0.0,0.0,0.0,1606.386442778105,196.93594277810507,2710.79,161.2005,0.0,0.0,0.0,571.48,36.72,0.0,608.9999999999999,124.4805,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-91.3605,0.0,-753.9401185156798,0.0,0.0,449.272,-571.48,33.120000000000005,0.0,-608.9999999999999,-124.4805,0.0,182.0,1,182.0,polymers,-550.3212543910072
Biomasse-DME-MTO,2043,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,69.355,0.0,851.9613242624251,0.0,0.0,449.272,0.0,69.355,0.0,0.0,0.0,0.0,1625.296942778105,196.93594277810507,2710.79,161.27100000000002,0.0,0.0,0.0,590.32,36.465,0.0,608.9999999999999,124.80600000000001,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-91.91600000000001,0.0,-773.3356185156798,0.0,0.0,449.272,-590.32,32.89,0.0,-608.9999999999999,-124.80600000000001,0.0,188.0,1,188.0,polymers,-564.4785536610801
Biomasse-DME-MTO,2044,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,68.19099999999999,0.0,850.7973242624251,0.0,0.0,449.272,0.0,68.19099999999999,0.0,0.0,0.0,0.0,1643.8969427781049,196.93594277810507,2710.79,161.031,0.0,0.0,0.0,609.16,35.853,0.0,608.9999999999999,125.17800000000001,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-92.84000000000002,0.0,-793.0996185156797,0.0,0.0,449.272,-609.16,32.33799999999999,0.0,-608.9999999999999,-125.17800000000001,0.0,194.0,1,194.0,polymers,-578.9048310333428
Biomasse-DME-MTO,2045,Steamcracker_Naphtha,247.99432426242512,85.34,3413.6,0.2,67.70599999999999,0.0,850.3123242624251,0.0,0.0,449.272,0.0,67.70599999999999,0.0,0.0,0.0,0.0,1662.807442778105,196.93594277810507,2710.79,161.1015,0.0,0.0,0.0,628.0,35.598,0.0,608.9999999999999,125.5035,0.0,67.77,1.57,0.0,17.570000000000007,51.05838148432005,702.81,-1.37,-93.3955,0.0,-812.4951185156799,0.0,0.0,449.272,-628.0,32.10799999999999,0.0,-608.9999999999999,-125.5035,0.0,200.0,1,199.99999999999997,polymers,-593.062130303416
Biomethanol,2025,Steamcracker_Naphtha,441.4874351250169,151.89,6077.0,0.2,876.428,0.0,1911.103035125017,0.0,0.0,441.29760000000005,0.0,876.428,0.0,0.0,0.0,0.0,1441.4062427781048,196.93594277810507,2710.79,315.6525,0.0,0.0,0.0,252.0478,56.508,0.0,608.9999999999999,259.1445,0.0,67.77,1.57,0.0,84.11999999999999,244.5514923469118,3366.21,-1.37,560.7755,0.0,469.69679234691216,0.0,0.0,441.29760000000005,-252.0478,819.92,0.0,-608.9999999999999,-259.1445,0.0,80.27,1,80.27,polymers,342.84437397584827
